"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4681","userCantTransferWrongAmountOfMoneyTest(double, double, String) [1] amountOfMoneyToDeposit=10.0, amountMoneyToTransfer=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Sat Dec 20 21:02:57 UTC 2025","passed","Sat Dec 20 21:03:01 UTC 2025","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCantTransferWrongAmountOfMoneyTest"
"","2321","User can login. User panel opened. Token saved at local storage","","Sat Dec 20 21:02:58 UTC 2025","passed","Sat Dec 20 21:03:00 UTC 2025","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","4519","userCantDepositWrongAmountTest(double, String) [1] wrongBalance=0, errorMessage=Invalid account or amount","","Sat Dec 20 21:02:55 UTC 2025","passed","Sat Dec 20 21:03:00 UTC 2025","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCantDepositWrongAmountTest"
"","4711","adminCanNotCreateUserWithCorrectData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Sat Dec 20 21:02:51 UTC 2025","passed","Sat Dec 20 21:02:55 UTC 2025","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithCorrectData"
"","3904","adminCanGenerateAuthTokenTest()","","Sat Dec 20 21:02:44 UTC 2025","passed","Sat Dec 20 21:02:48 UTC 2025","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","4635","userCantTransferWrongAmountOfMoneyTest(double, double, String) [3] amountOfMoneyToDeposit=10.0, amountMoneyToTransfer=11.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Sat Dec 20 21:02:57 UTC 2025","passed","Sat Dec 20 21:03:01 UTC 2025","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCantTransferWrongAmountOfMoneyTest"
"","72700","User can't deposit 0 or -1 amount of money on deposit","","Sat Dec 20 21:02:51 UTC 2025","passed","Sat Dec 20 21:04:03 UTC 2025","","iteration2.ui.DepositTest","iteration2.ui.DepositTest","userCantDepositMoneyOnHisOwnAccountTest"
"","14649","userCantTransferWrongAmountOfMoneyTest(double, double, String) [2] amountOfMoneyToDeposit=10.0, amountMoneyToTransfer=-1.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Sat Dec 20 21:02:44 UTC 2025","passed","Sat Dec 20 21:02:59 UTC 2025","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCantTransferWrongAmountOfMoneyTest"
"","14185","userCantDepositMoneyOnDifferentUserAccountTest()","","Sat Dec 20 21:02:44 UTC 2025","passed","Sat Dec 20 21:02:58 UTC 2025","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCantDepositMoneyOnDifferentUserAccountTest"
"","4145","userCantUpdateUsernameWithInvalidDataTest(String, String) [1] newName=Kate, errorMessage=Name must contain two words with letters only","","Sat Dec 20 21:02:53 UTC 2025","passed","Sat Dec 20 21:02:57 UTC 2025","","iteration2.api.UpdateCustomerProfileTest","iteration2.api.UpdateCustomerProfileTest","userCantUpdateUsernameWithInvalidDataTest"
"","2742","adminCanNotCreateUserWithCorrectData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sat Dec 20 21:02:53 UTC 2025","passed","Sat Dec 20 21:02:55 UTC 2025","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithCorrectData"
"","12536","userCanTransferMoneyOnHisOwnAccountTest()","","Sat Dec 20 21:02:48 UTC 2025","passed","Sat Dec 20 21:03:01 UTC 2025","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferMoneyOnHisOwnAccountTest"
"","12744","User can deposit money on his own account and transaction present in transaction","","Sat Dec 20 21:02:44 UTC 2025","passed","Sat Dec 20 21:02:57 UTC 2025","","iteration2.ui.DepositTest","iteration2.ui.DepositTest","userCanDepositMoneyOnHisOwnAccountTest"
"","5164","userCantDepositWrongAmountTest(double, String) [3] wrongBalance=5000.01, errorMessage=Deposit amount exceeds the 5000 limit","","Sat Dec 20 21:02:50 UTC 2025","failed","Sat Dec 20 21:02:55 UTC 2025","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCantDepositWrongAmountTest"
"","3780","userCantUpdateUsernameWithInvalidDataTest(String, String) [2] newName= , errorMessage=Name must contain two words with letters only","","Sat Dec 20 21:02:56 UTC 2025","passed","Sat Dec 20 21:03:00 UTC 2025","","iteration2.api.UpdateCustomerProfileTest","iteration2.api.UpdateCustomerProfileTest","userCantUpdateUsernameWithInvalidDataTest"
"","2629","userCantUpdateUsernameWithInvalidDataTest(String, String) [3] newName=Kate P!! , errorMessage=Name must contain two words with letters only","","Sat Dec 20 21:02:59 UTC 2025","passed","Sat Dec 20 21:03:01 UTC 2025","","iteration2.api.UpdateCustomerProfileTest","iteration2.api.UpdateCustomerProfileTest","userCantUpdateUsernameWithInvalidDataTest"
"","70155","User can't transfer more then current deposit","","Sat Dec 20 21:02:48 UTC 2025","passed","Sat Dec 20 21:03:59 UTC 2025","","iteration2.ui.TransferTest","iteration2.ui.TransferTest","userCantTransferMoreThanCurrentDepositTest"
"","8508","customerCanChangeHisUsernameTest()","","Sat Dec 20 21:02:44 UTC 2025","passed","Sat Dec 20 21:02:53 UTC 2025","","iteration2.api.UpdateCustomerProfileTest","iteration2.api.UpdateCustomerProfileTest","customerCanChangeHisUsernameTest"
"","2877","adminCanCreateUserWithCorrectData()","","Sat Dec 20 21:02:50 UTC 2025","passed","Sat Dec 20 21:02:53 UTC 2025","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","73960","User can transfer money between his own accounts","","Sat Dec 20 21:02:50 UTC 2025","failed","Sat Dec 20 21:04:04 UTC 2025","","iteration2.ui.TransferTest","iteration2.ui.TransferTest","userCanTransferMoneyBetweenHisOwnAccountsTest"
"","6002","adminCanDeleteUserById()","","Sat Dec 20 21:02:45 UTC 2025","passed","Sat Dec 20 21:02:51 UTC 2025","","iteration2.api.UserManagementTest","iteration2.api.UserManagementTest","adminCanDeleteUserById"
"","920","adminCanNotCreateUserWithCorrectData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sat Dec 20 21:02:56 UTC 2025","passed","Sat Dec 20 21:02:56 UTC 2025","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithCorrectData"
"","68382","Admin can login. Admin panel opened. Token saved at local storage","","Sat Dec 20 21:02:51 UTC 2025","passed","Sat Dec 20 21:03:59 UTC 2025","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","71124","Authorized user can create an account. User dashboard opened. User create anew account. Positive alert. API return an account","","Sat Dec 20 21:02:53 UTC 2025","failed","Sat Dec 20 21:04:04 UTC 2025","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","16584","User can transfer money to another user account","","Sat Dec 20 21:02:44 UTC 2025","failed","Sat Dec 20 21:03:01 UTC 2025","","iteration2.ui.TransferTest","iteration2.ui.TransferTest","userCanTransferMoneyToAnotherUserAccountTest"
